ts,providerid,click,revenue
2017070806,16,1,0.44
2017071615,60,95325,26153.921419250346
2017072108,58,1,0
2017072302,8,36,35.4299994223324
2017072412,28,2004,0
2017080703,26,1,0.106814
2017080910,21,2,0.17999999932699495
2017081403,19,5,0.13
2017081514,8,20,39.63999953646926
2017070112,6,9,45.93000085391161
2017070222,26,10,1.2911000000000004
2017070917,6,40,70.72000072763976
2017071402,800000000,3713,0
2017071506,10,1965,2935.719993626494
2017072109,28,1239,0
2017072411,60,63631,15693.732173927037
2017073016,16,4,3.0289270000000004
2017080607,21,1,0.7399999998574108
2017080614,800000000,5896,0
2017080702,58,1,0
2017080718,10,13594,17907.06999766166
2017080814,16,5,11.558691
2017071616,31,1715,0
2017071713,6,20,19.080000586784035
2017071823,26,16,0.6346320000000001
2017072108,60,40208,7370.496129461665
2017072302,10,3291,3241.9500248655754
2017072523,19,22,0.3100000000000001
2017080120,6,28,45.759999331679296
2017080703,28,909,0
2017081403,21,1,0.05999999963948802
2017081410,800000000,3930,0
2017081514,10,9036,14283.230003187877
2017070112,8,75,141.6100004996049
2017070222,28,699,0
2017070806,19,1,0.01
2017070917,8,62,113.85999810213146
2017071506,12,59,10.343977
2017071822,58,1,0
2017072412,31,1388,0
2017080702,60,113953,24984.44834746537
2017080718,12,45,20.409547
2017081107,800000000,4256,
2017070221,60,118505,24996.90233606297
2017070902,26,16,0.7589539999999999
2017071519,58,2,0
2017071602,19,16,0.28
2017071713,8,83,161.7700014708493
2017071823,28,693,0
2017072109,31,413,0
2017072206,6,17,20.42000012459704
2017072302,12,492,72.55624799999998
2017072316,26,23,2.1421759999999996
2017072523,21,6,3.8100001034466766
2017073016,19,8,0.253377
2017080120,8,82,155.2500012407556
2017080814,19,3,0.09
2017081418,6,105,192.53000635150957
2017081514,12,105,26.046472999999995
2017070112,10,4552,7716.7600423398735
2017070806,21,1,1.8900000628315468
2017070813,800000000,2982,0
2017070917,10,5254,8143.400002246805
2017071822,60,145218,29742.850967609884
2017073002,6,27,29.29000028582009
2017073112,26,1,0.146133
2017080703,31,3270,0
2017080800,6,26,62.379999615245154
2017070222,31,4964,0
2017070902,28,670,0
2017071519,60,97870,25698.333082861347
2017071713,10,6116,10332.280057237485
2017072206,8,13,8.679999799850645
2017072316,28,1211,0
2017073023,800000000,2554,0
2017073111,58,1,0
2017080120,10,9323,11310.010044855027
2017080607,26,1,0
2017080814,21,5,7.289999862297625
2017080821,800000000,3794,0
2017081307,19,1,0.08
2017081418,8,78,177.7799979333014
2017070112,12,82,16.056358000000007
2017070901,60,104494,23780.638646446067
2017070917,12,155,30.72111100000001
2017071306,800000000,2990,0
2017071823,31,2060,0
2017071920,6,33,37.26000093216138
2017072315,60,101115,27499.77009734082
2017073002,8,53,45.48000119550618
2017073112,28,2170,0
2017080518,800000000,4777,0
2017080718,16,12,23.227041000000003
2017080800,8,51,44.279999757138924
2017080910,28,1622,
2017081403,26,1,0.086642
2017071617,6,32,21.73000027729014
2017071713,12,132,22.754986000000024
2017072102,800000000,2910,0
2017072206,10,2059,2515.8500184608256
2017072907,800000000,3329,0
2017073111,60,62603,14656.548822906787
2017080120,12,287,51.23209600000002
2017080607,28,1202,0
2017081314,800000000,3940,0.001
2017081418,10,8820,11982.530119107443
2017081514,16,4,2.402042
2017070902,31,2241,0
2017071920,8,94,174.9500000697883
2017072316,31,1315,0
2017072413,6,23,11.970000243893496
2017072523,26,16,1.0372059999999996
2017073002,10,4103,4765.5600046372065
2017080606,60,46953,10763.41500766735
2017080800,10,7144,8298.60997599942
2017081403,28,1076,0
2017070806,26,4,0.18742199999999998
2017071506,19,15,0.23999999999999996
2017071617,8,39,29.889999722072336
2017072206,12,199,34.15837099999996
2017072522,58,1,0
2017073112,31,2264,0
2017080718,19,1,0.02
2017080910,31,1268,
2017081402,60,115158,25872.880378594167
2017081418,12,128,25.761342999999993
2017070717,800000000,2666,0
2017070917,16,1,0.59
2017071602,26,27,1.0790540000000002
2017071920,10,8338,9502.9500257923
2017072302,19,26,0.38
2017072413,8,106,154.1799992967345
2017072523,28,423,0
2017073002,12,186,28.46763099999999
2017073016,26,5,1.412985
2017080607,31,960,0
2017080704,6,21,53.63000168953772
2017080800,12,422,53.48860000000004
2017080814,26,2,0.146306
2017081514,19,7,0.230637
2017070223,6,19,66.40999946838998
2017070806,28,1088,0
2017071506,21,1,0.059999998814255974
2017071513,800000000,3483,0
2017071601,58,1,0
2017071617,10,5223,7478.70999865613
2017071713,16,4,9.522217999999999
2017072522,60,154320,29315.428735481895
2017080120,16,6,4.794946
2017080718,21,17,31.590000573072043
2017081403,31,3357,0
2017081500,6,104,206.8000104733526
2017070805,60,54305,15806.415416395055
2017071602,28,741,0
2017071920,12,67,23.716015000000006
2017072219,60,109301,29386.533684543985
2017072302,21,11,15.649999470325284
2017072413,10,7440,10112.57999488919
2017073016,28,1031,0
2017080704,8,36,45.34999977954485
2017080814,28,1862,0
2017081307,26,1,0.077581
2017081514,21,7,4.6099999450014915
2017081521,800000000,2927,0
2017070112,19,10,0.33
2017070223,8,45,42.28999995800739
2017070917,19,7,0.18000000000000002
2017071601,60,95401,21365.70202624157
2017071617,12,170,37.42879899999999
2017072006,800000000,3530,0
2017072523,31,1845,0
2017072620,6,24,17.110000059810503
2017073015,60,100672,26957.200010822944
2017080813,60,93359,25316.261127708607
